Date,Open,High,Low,Close,Volume,MACD,Signal_Line
1980-03-12,0.0,108.4000015258789,105.41999816894533,106.87000274658205,37990000,-1.6932231650650351,-0.7805308654231405
1980-03-13,0.0,107.5500030517578,105.0999984741211,105.62000274658205,33070000,-1.9104877986357849,-1.0065222520656694
1980-03-14,0.0,106.48999786376952,104.01000213623048,105.43000030517578,35180000,-2.074094326831755,-1.2200366670188867
1980-03-17,0.0,105.2300033569336,101.81999969482422,102.26000213623048,37020000,-2.431517023917337,-1.4623327383985767
1980-03-18,0.0,104.70999908447266,101.13999938964844,104.0999984741211,47340000,-2.537059121187781,-1.6772780149564175
1980-03-19,0.0,105.72000122070312,103.3499984741211,104.30999755859376,36520000,-2.5740843801604,-1.856639287997214
1980-03-20,0.0,105.16999816894533,102.5199966430664,103.12000274658205,32580000,-2.6686868400839217,-2.0190487984145555
1980-03-21,0.0,103.7300033569336,101.5500030517578,102.30999755859376,32220000,-2.7770089893212457,-2.1706408365958936
1980-03-24,0.0,102.18000030517578,98.87999725341795,99.27999877929688,39230000,-3.071939248304986,-2.350900518937712
1980-03-25,0.0,100.58000183105467,97.88999938964844,99.19000244140624,43790000,-3.2751813043968525,-2.5357566760295405
1980-03-26,0.0,101.22000122070312,98.0999984741211,98.68000030517578,37370000,-3.437776461155053,-2.7161606330546433
1980-03-27,0.0,99.58000183105467,94.2300033569336,98.22000122070312,63680000,-3.562683972918933,-2.8854653010275015
1980-03-28,0.0,101.43000030517578,97.72000122070312,100.68000030517578,46720000,-3.4237063531985825,-2.993113511461718
1980-03-31,0.0,102.6500015258789,100.0199966430664,102.08999633789062,35840000,-3.163325841084884,-3.0271559773863514
1980-04-01,0.0,103.27999877929688,100.8499984741211,102.18000030517578,32230000,-2.916094914362418,-3.004943764781565
1980-04-02,0.0,103.87000274658205,101.4499969482422,102.68000030517578,35210000,-2.649277579587121,-2.9338105277426765
1980-04-03,0.0,103.33999633789062,101.30999755859376,102.1500015258789,27970000,-2.4523205665921353,-2.8375125355125683
1980-04-07,0.0,102.2699966430664,99.7300033569336,100.19000244140624,29130000,-2.4264160467210303,-2.7552932377542607
1980-04-08,0.0,101.87999725341795,99.2300033569336,101.1999969482422,31700000,-2.297899655430868,-2.6638145212895825
1980-04-09,0.0,103.5999984741211,101.01000213623048,103.11000061035156,33020000,-2.0186583199163977,-2.5347832810149455
1980-04-10,0.0,105.0,102.80999755859376,104.08000183105467,33940000,-1.6994958278200158,-2.36772579037596
1980-04-11,0.0,105.1500015258789,103.1999969482422,103.79000091552734,29960000,-1.453206246614812,-2.1848218816237304
1980-04-14,0.0,103.91999816894533,102.08000183105467,102.83999633789062,23060000,-1.3194674100220567,-2.0117509873033956
1980-04-15,0.0,103.94000244140624,101.8499984741211,102.62999725341795,26670000,-1.2164016683187384,-1.8526811235064642
1980-04-16,0.0,104.41999816894533,101.12999725341795,101.54000091552734,39730000,-1.2087413031314185,-1.723893159431455
1980-04-17,0.0,102.20999908447266,100.12000274658205,101.0500030517578,32770000,-1.228052911526035,-1.6247251098503712
1980-04-18,0.0,102.06999969482422,99.97000122070312,100.5500030517578,26880000,-1.2690742239545614,-1.5535949326712093
1980-04-21,0.0,101.26000213623048,98.9499969482422,99.8000030517578,27560000,-1.346580104359191,-1.5121919670088058
1980-04-22,0.0,104.0199966430664,100.80999755859376,103.43000030517578,47920000,-1.1023860120461961,-1.430230776016284
1980-04-23,0.0,105.11000061035156,102.80999755859376,103.7300033569336,42620000,-0.8745711833183378,-1.3190988574766949
1980-04-24,0.0,105.43000030517578,102.93000030517578,104.4000015258789,35790000,-0.6326700113414034,-1.1818130882496367
1980-04-25,0.0,105.56999969482422,103.0199966430664,105.16000366210938,28590000,-0.37530943540558326,-1.0205123576808262
1980-04-28,0.0,106.79000091552734,104.63999938964844,105.63999938964844,30600000,-0.13110636846805335,-0.8426311598382716
1980-04-29,0.0,106.6999969482422,104.86000061035156,105.86000061035156,27940000,0.07926486532504384,-0.6582519548056086
1980-04-30,0.0,106.72000122070312,104.5,106.29000091552734,30850000,0.27748434787980614,-0.4711046942685257
1980-05-01,0.0,106.86000061035156,104.72000122070312,105.45999908447266,32480000,0.3634113252060587,-0.30420149037360883
1980-05-02,0.0,106.25,104.61000061035156,105.58000183105467,28040000,0.43616446015816734,-0.1561283002672536
1980-05-05,0.0,106.83000183105467,104.63999938964844,106.37999725341795,34090000,0.5520115430566506,-0.014500331602472775
1980-05-06,0.0,107.83000183105467,105.36000061035156,106.25,40160000,0.6261140459887145,0.11362254391576468
1980-05-07,0.0,108.12000274658205,105.83000183105467,107.18000030517578,42600000,0.751224418260179,0.24114291878464755
1980-05-08,0.0,108.0199966430664,105.5,106.12999725341795,39280000,0.7569234759592973,0.34429903021957753
1980-05-09,0.0,106.1999969482422,104.18000030517578,104.72000122070312,30280000,0.6402843250972126,0.40349608919510455
1980-05-12,0.0,105.4800033569336,103.5,104.77999877929688,28220000,0.54638981755636,0.43207483486735565
1980-05-13,0.0,106.76000213623048,104.44000244140624,106.3000030517578,35460000,0.5878529821858365,0.46323046433105186
1980-05-14,0.0,107.88999938964844,106.0,106.8499984741211,40840000,0.6575134670021754,0.5020870648652765
1980-05-15,0.0,107.98999786376952,106.06999969482422,106.98999786376952,41120000,0.7157657814370566,0.5448228081796326
1980-05-16,0.0,107.88999938964844,106.25,107.3499984741211,31710000,0.7819661815330221,0.5922514828503105
1980-05-19,0.0,108.43000030517578,106.51000213623048,107.66999816894533,30970000,0.8504483375311338,0.6438908537864751
1980-05-20,0.0,108.38999938964844,106.75,107.62000274658205,31800000,0.890422490588648,0.6931971811469098
1980-05-21,0.0,108.30999755859376,106.54000091552734,107.72000122070312,34830000,0.9195710928788117,0.7384719634932901
1980-05-22,0.0,109.7300033569336,107.33999633789062,109.01000213623048,41040000,1.0348349301809492,0.797744556830822
1980-05-23,0.0,111.37000274658205,109.01000213623048,110.62000274658205,45790000,1.2417814618823826,0.8865519378411342
1980-05-27,0.0,112.3000030517578,110.3499984741211,111.4000015258789,40810000,1.4519898270980036,0.9996395156925081
1980-05-28,0.0,112.72000122070312,110.41999816894533,112.05999755859376,38580000,1.6527853542829547,1.1302686834105975
1980-05-29,0.0,112.63999938964844,109.86000061035156,110.2699966430664,42000000,1.6484765307045137,1.2339102528693808
1980-05-30,0.0,111.5500030517578,108.87000274658205,111.23999786376952,34820000,1.7036936292024905,1.327866928136003
1980-06-02,0.0,112.1500015258789,110.05999755859376,110.76000213623048,32710000,1.689249319228253,1.4001434063544531
1980-06-03,0.0,111.62999725341795,109.7699966430664,110.51000213623048,33150000,1.6387388277187824,1.447862490627319
1980-06-04,0.0,113.4499969482422,110.22000122070312,112.61000061035156,44180000,1.7480112402527084,1.507892240552397
1980-06-05,0.0,114.37999725341795,111.88999938964844,112.77999877929688,49070000,1.8272642807549602,1.5717666485929096
1980-06-06,0.0,114.01000213623048,112.11000061035156,113.1999969482422,37230000,1.9020377216255184,1.6378208631994315
1980-06-09,0.0,114.51000213623048,112.68000030517578,113.70999908447266,36820000,1.9796291893387803,1.7061825284273013
1980-06-10,0.0,115.5,113.16999816894533,114.66000366210938,42030000,2.0936441894459676,1.7836748606310346
1980-06-11,0.0,116.63999938964844,114.22000122070312,116.0199966430664,43800000,2.267602456507177,1.8804603798062633
1980-06-12,0.0,117.01000213623048,114.27999877929688,115.5199966430664,47300000,2.3381668827630335,1.9720016803976175
1980-06-13,0.0,116.94000244140624,114.66999816894533,115.80999755859376,41880000,2.389940601635047,2.0555894646451036
1980-06-16,0.0,116.8000030517578,114.77999877929688,116.08999633789062,36190000,2.4256043512178707,2.129592441959657
1980-06-17,0.0,117.16000366210938,115.12999725341795,116.02999877929688,41990000,2.4211176905049996,2.1878974916687257
1980-06-18,0.0,116.83999633789062,114.7699966430664,116.26000213623048,41960000,2.408359261832871,2.231989845701555
1980-06-19,0.0,116.80999755859376,114.36000061035156,114.66000366210938,38280000,2.2432824464267185,2.2342483658465877
1980-06-20,0.0,114.9000015258789,113.12000274658205,114.05999755859376,36530000,2.0405205520653595,2.195502803090342
1980-06-23,0.0,115.27999877929688,113.3499984741211,114.51000213623048,34180000,1.894305523621469,2.1352633471965676
1980-06-24,0.0,115.75,113.76000213623048,115.13999938964844,37730000,1.8084182534765887,2.069894328452572
1980-06-25,0.0,117.37000274658205,115.06999969482422,116.72000122070312,46500000,1.8465589342907833,2.0252272496202144
1980-06-26,0.0,117.9800033569336,115.58000183105467,116.19000244140624,45110000,1.8131187225142327,1.9828055441990182
1980-06-27,0.0,116.93000030517578,115.05999755859376,116.0,33110000,1.7510999148561552,1.9364644183304458
1980-06-30,0.0,116.04000091552734,113.5500030517578,114.23999786376952,29910000,1.5421550955403376,1.8576025537724243
1980-07-01,0.0,115.4499969482422,113.54000091552734,114.93000030517578,34340000,1.4159204022792693,1.7692661234737934
1980-07-02,0.0,116.44000244140624,114.36000061035156,115.68000030517578,42950000,1.3607117918635652,1.6875552571517478
1980-07-03,0.0,117.8000030517578,115.48999786376952,117.45999908447266,47230000,1.4439447000930414,1.6388331457400065
1980-07-07,0.0,118.8499984741211,116.95999908447266,118.29000091552734,42540000,1.558911430099485,1.6228488026119023
1980-07-08,0.0,119.11000061035156,117.06999969482422,117.83999633789062,45830000,1.5953219054771068,1.6173434231849433
1980-07-09,0.0,119.5199966430664,117.0999984741211,117.9800033569336,52010000,1.6168369756769323,1.6172421336833411
1980-07-10,0.0,118.56999969482422,116.37999725341795,116.9499969482422,43730000,1.533102266158096,1.6004141601782922
1980-07-11,0.0,118.37999725341795,116.29000091552734,117.83999633789062,38310000,1.5210240004254558,1.584536128227725
1980-07-14,0.0,120.37000274658205,117.4499969482422,120.01000213623048,45500000,1.6673332405261334,1.6010955506874067
1980-07-15,0.0,121.55999755859376,118.8499984741211,119.3000030517578,60920000,1.7063239348291148,1.6221412275157485
1980-07-16,0.0,120.87000274658205,118.54000091552734,119.62999725341795,49140000,1.743751236368965,1.6464632292863919
1980-07-17,0.0,121.83999633789062,119.43000030517578,121.44000244140624,48850000,1.8975906900489008,1.6966887214388937
1980-07-18,0.0,123.19000244140624,120.87999725341795,122.04000091552734,58040000,2.0443583375622154,1.766222644663558
1980-07-21,0.0,123.1500015258789,120.8499984741211,122.51000213623048,42750000,2.173542679145129,1.8476866515598722
1980-07-22,0.0,123.9000015258789,121.37999725341795,122.19000244140624,52230000,2.2244587240557934,1.9230410660590564
1980-07-23,0.0,123.26000213623048,120.93000030517578,121.93000030517578,45890000,2.2182593441120844,1.9820847216696622
1980-07-24,0.0,122.9800033569336,120.83000183105467,121.79000091552734,42420000,2.176954928809721,2.021058763097674
1980-07-25,0.0,121.95999908447266,119.94000244140624,120.77999877929688,36250000,2.0392153455110247,2.024690079580344
1980-07-28,0.0,122.0199966430664,119.77999877929688,121.43000030517578,35330000,1.9599127698284775,2.011734617629971
1980-07-29,0.0,122.98999786376952,120.76000213623048,122.4000015258789,44840000,1.9528249487107274,1.9999526838461223
1980-07-30,0.0,123.93000030517578,121.16000366210938,122.2300033569336,58060000,1.9114562896432261,1.9822534050055431
1980-07-31,0.0,122.33999633789062,119.4000015258789,121.66999816894533,54610000,1.8125891908802458,1.9483205621804838
1980-08-01,0.0,122.37999725341795,120.08000183105467,121.20999908447266,46440000,1.677777842479756,1.8942120182403384
1980-08-04,0.0,121.62999725341795,119.41999816894533,120.9800033569336,41550000,1.534689202732892,1.8223074551388492
1980-08-05,0.0,122.08999633789062,119.95999908447266,120.73999786376952,45510000,1.3859476456106279,1.735035493233205
1980-08-06,0.0,122.01000213623048,119.94000244140624,121.5500030517578,45050000,1.3182337609172095,1.651675146770006
1980-08-07,0.0,123.83999633789062,121.66000366210938,123.3000030517578,61820000,1.3897601046939485,1.5992921383547944
1980-08-08,0.0,125.2300033569336,122.81999969482422,123.61000061035156,58860000,1.4546906909060766,1.5703718488650509
1980-08-11,0.0,125.30999755859376,122.8499984741211,124.77999877929688,44690000,1.582317748385222,1.5727610287690852
1980-08-12,0.0,125.77999877929688,123.29000091552734,123.79000091552734,52050000,1.5853041575808788,1.575269654531444
1980-08-13,0.0,124.66999816894533,122.48999786376952,123.27999877929688,44350000,1.5288938615239829,1.5659944959299519
1980-08-14,0.0,125.62000274658205,122.68000030517578,125.25,47700000,1.624425563284504,1.5776807094008625
1980-08-15,0.0,126.61000061035156,124.56999969482422,125.72000122070312,47780000,1.7182533408078484,1.6057952356822598
1980-08-18,0.0,125.27999877929688,122.81999969482422,123.38999938964844,41890000,1.586314805725678,1.6018991496909436
1980-08-19,0.0,124.0,121.97000122070312,122.5999984741211,41930000,1.4018464809243483,1.5618886159376246
1980-08-20,0.0,124.2699966430664,121.91000366210938,123.7699966430664,42560000,1.3346777444183857,1.5164464416337768
1980-08-21,0.0,125.98999786376952,123.61000061035156,125.45999908447266,50770000,1.4016576727447756,1.4934886878559768
1980-08-22,0.0,127.77999877929688,125.18000030517578,126.0199966430664,58210000,1.4828336876718424,1.49135768781915
1980-08-25,0.0,126.27999877929688,124.6500015258789,125.16000366210938,35400000,1.4609313112828488,1.4852724125118897
1980-08-26,0.0,126.29000091552734,124.01000213623048,124.83999633789062,41700000,1.4015948901140831,1.4685369080323285
1980-08-27,0.0,124.9800033569336,122.93000030517578,123.5199966430664,44000000,1.233834528755267,1.4215964321769163
1980-08-28,0.0,123.91000366210938,121.61000061035156,122.08000183105467,39890000,0.9734661748378244,1.3319703807090981
1980-08-29,0.0,123.01000213623048,121.05999755859376,122.37999725341795,33510000,0.7823115019019866,1.222038604947676
1980-09-02,0.0,124.36000061035156,121.79000091552734,123.73999786376952,35290000,0.7321212911466688,1.1240551421874745
1980-09-03,0.0,126.43000030517578,123.87000274658205,126.12000274658205,52370000,0.8743131532448132,1.0741067443989423
1980-09-04,0.0,127.6999969482422,124.41999816894533,125.41999816894533,59030000,0.9199125301399249,1.0432679015471389
1980-09-05,0.0,126.12000274658205,124.08000183105467,124.87999725341795,37990000,0.9020782078915772,1.0150299628160266
1980-09-08,0.0,125.66999816894533,122.77999877929688,123.30999755859376,42050000,0.7525832138604045,0.9625406130249022
1980-09-09,0.0,124.5199966430664,121.94000244140624,124.06999969482422,44460000,0.6875080104428548,0.9075340925084928
1980-09-10,0.0,125.9499969482422,123.5999984741211,124.80999755859376,51430000,0.6877194839583751,0.8635711707984693
1980-09-11,0.0,126.4800033569336,124.19000244140624,125.66000366210938,44770000,0.7478546639565877,0.8404278694300931
1980-09-12,0.0,126.75,124.72000122070312,125.54000091552734,47180000,0.7768736922739237,0.8277170339988592
1980-09-15,0.0,126.3499984741211,124.08999633789062,125.66999816894533,44630000,0.8011262880399528,0.822398884807078
1980-09-16,0.0,127.77999877929688,125.1500015258789,126.73999786376952,57290000,0.8963540662125382,0.8371899210881701
1980-09-17,0.0,129.67999267578125,126.37000274658205,128.8699951171875,63990000,1.130662173985499,0.8958843716676359
1980-09-18,0.0,130.3800048828125,127.62999725341795,128.39999389648438,63390000,1.263858888406972,0.9694792750155031
1980-09-19,0.0,130.3300018310547,127.56999969482422,129.25,53780000,1.421619092995897,1.059907238611582
1980-09-22,0.0,130.99000549316406,127.88999938964844,130.39999389648438,53140000,1.620757010350701,1.1720771929594058
1980-09-23,0.0,132.1699981689453,128.5500030517578,129.42999267578125,64390000,1.6809275660529295,1.2738472675781107
1980-09-24,0.0,131.33999633789062,128.4499969482422,130.3699951171875,56860000,1.7838998193671074,1.37585777793591
1980-09-25,0.0,131.52999877929688,128.1300048828125,128.72000122070312,49510000,1.712623298804047,1.4432108821095375
1980-09-26,0.0,128.1699981689453,125.29000091552734,126.3499984741211,49460000,1.4482027482218456,1.4442092553319992
1980-09-29,0.0,125.41000366210938,122.87000274658205,123.54000091552734,46410000,1.0003725657613955,1.3554419174178785
1980-09-30,0.0,126.08999633789062,123.54000091552734,125.45999908447266,40290000,0.7912704526297603,1.2426076244602549
1980-10-01,0.0,127.87999725341795,124.66000366210938,127.12999725341795,48720000,0.751645910774343,1.1444152817230726
1980-10-02,0.0,128.82000732421875,126.04000091552734,128.08999633789062,46160000,0.7886163999820468,1.0732555053748676
1980-10-03,0.0,130.44000244140625,127.6500015258789,129.3300018310547,47510000,0.9075126186167495,1.040106928023244
1980-10-06,0.0,132.3800048828125,129.35000610351562,131.72999572753906,50130000,1.1817754070829523,1.0684406238351858
1980-10-07,0.0,132.8800048828125,130.10000610351562,131.0,50310000,1.3249528567376103,1.1197430704156708
1980-10-08,0.0,132.77999877929688,130.27999877929688,131.64999389648438,46580000,1.4738811083890084,1.1905706780103384
1980-10-09,0.0,132.64999389648438,130.25,131.0399932861328,43980000,1.5251054037757257,1.257477623163416
1980-10-10,0.0,132.14999389648438,129.5800018310547,130.2899932861328,44040000,1.4880292203462062,1.3035879425999741
1980-10-13,0.0,132.4600067138672,129.3699951171875,132.02999877929688,31360000,1.580827187537352,1.3590357915874498
1980-10-14,0.0,133.57000732421875,131.16000366210938,132.02000427246094,48830000,1.6347197403464975,1.4141725813392594
1980-10-15,0.0,134.35000610351562,131.58999633789062,133.6999969482422,48260000,1.7923304753408047,1.4898041601395686
1980-10-16,0.0,135.8800048828125,131.63999938964844,132.22000122070312,65450000,1.7773269136626766,1.5473087108441903
1980-10-17,0.0,133.07000732421875,130.22000122070312,131.52000427246094,43920000,1.6894773362640763,1.5757424359281675
1980-10-20,0.0,133.2100067138672,130.0399932861328,132.61000061035156,40910000,1.688347291623785,1.5982634070672912
1980-10-21,0.0,134.00999450683594,130.77999877929688,131.83999633789062,51220000,1.6067966617904972,1.5999700580119325
1980-10-22,0.0,132.97000122070312,130.6199951171875,131.9199981689453,43060000,1.5309745575688964,1.5861709579233254
1980-10-23,0.0,132.5399932861328,128.8699951171875,129.52999877929688,49200000,1.263467549587773,1.521630276256215
1980-10-24,0.0,130.5500030517578,128.0399932861328,129.85000610351562,41050000,1.0650114461261353,1.4303065102301993
1980-10-27,0.0,129.94000244140625,127.33999633789062,127.87999725341795,34430000,0.7402373092623407,1.2922926700366277
1980-10-28,0.0,128.86000061035156,126.36000061035156,128.0500030517578,40300000,0.49091060122506747,1.1320162562743157
1980-10-29,0.0,129.91000366210938,127.06999969482422,127.91000366210938,37200000,0.278806698019082,0.961374344623269
1980-10-30,0.0,128.7100067138672,125.77999877929688,126.29000091552734,39060000,-0.019779846362752096,0.7651435064260648
1980-10-31,0.0,128.24000549316406,125.29000091552734,127.47000122070312,40110000,-0.15935868332749692,0.5802430684753525
1980-11-03,0.0,129.85000610351562,127.2300033569336,129.0399932861328,35820000,-0.14165773631884804,0.43586290751651235
1980-11-05,0.0,135.64999389648438,130.77000427246094,131.3300018310547,84080000,0.056503604508691296,0.35999104691494815
1980-11-06,0.0,131.3000030517578,128.22999572753906,128.91000366210938,48890000,0.01806601356585702,0.2916060402451299
1980-11-07,0.0,130.0800018310547,127.73999786376952,129.17999267578125,40070000,0.009282796526747461,0.23514139150145344
1980-11-10,0.0,130.50999450683594,128.19000244140625,129.47999572753906,35720000,0.026227439197299418,0.19335860104062264
1980-11-11,0.0,132.3000030517578,129.47999572753906,131.25999450683594,41520000,0.1811984728095979,0.19092657539441768
1980-11-12,0.0,135.1199951171875,131.3300018310547,134.58999633789062,58500000,0.5661907566320394,0.26597941164194205
1980-11-13,0.0,137.2100067138672,134.1199951171875,136.49000549316406,69340000,1.012938253419236,0.41537117999740086
1980-11-14,0.0,138.9600067138672,135.1199951171875,137.14999389648438,71630000,1.4040592901592959,0.6131088020297799
1980-11-17,0.0,138.4600067138672,134.89999389648438,137.75,50260000,1.7423562099351386,0.8389582836108517
1980-11-18,0.0,140.9199981689453,137.91000366210938,139.6999969482422,70380000,2.1431030550901085,1.099787237906703
1980-11-19,0.0,141.75999450683594,138.05999755859375,139.05999755859375,69230000,2.381601594369613,1.3561501091992851
1980-11-20,0.0,141.24000549316406,137.7899932861328,140.39999389648438,60180000,2.6482129601397446,1.614562679387377
1980-11-21,0.0,141.24000549316406,138.10000610351562,139.11000061035156,55950000,2.7240119964204155,1.8364525427939848
1980-11-24,0.0,139.36000061035156,136.36000061035156,138.30999755859375,51120000,2.688537926740281,2.0068696195832443
1980-11-25,0.0,140.8300018310547,137.4199981689453,139.3300018310547,55840000,2.7114741055434592,2.1477905167752875
1980-11-26,0.0,141.9600067138672,138.60000610351562,140.1699981689453,55340000,2.7655523112689195,2.271342875674014
1980-11-28,0.0,141.5399932861328,139.0,140.52000427246094,34240000,2.804325725023517,2.3779394455439147
1980-12-01,0.0,140.66000366210938,136.75,137.2100067138672,48180000,2.538700238532897,2.4100916041417113
1980-12-02,0.0,138.11000061035156,134.3699951171875,136.97000122070312,52340000,2.282512308197738,2.384575744952917
1980-12-03,0.0,138.08999633789062,135.42999267578125,136.7100067138672,43430000,2.035043429945972,2.314669281951528
1980-12-04,0.0,138.39999389648438,135.08999633789062,136.47999572753906,51170000,1.7996177238029247,2.2116589703218077
1980-12-05,0.0,136.3699951171875,132.91000366210938,134.02999877929688,51990000,1.3992175681467245,2.049170689886791
1980-12-08,0.0,133.19000244140625,129.7100067138672,130.61000061035156,53390000,0.7967478763845861,1.7986861271863501
1980-12-09,0.0,131.9199981689453,128.77000427246094,130.47999572753906,53220000,0.3052769548493188,1.5000042927189439
1980-12-10,0.0,131.99000549316406,127.94000244140624,128.25999450683594,49860000,-0.2603516645845332,1.1479331012582485
1980-12-11,0.0,128.72999572753906,125.31999969482422,127.36000061035156,60220000,-0.7723354047199678,0.7638794000626054
1980-12-12,0.0,129.97999572753906,127.1500015258789,129.22999572753906,39530000,-1.0154873239140443,0.40800605526727546
1980-12-15,0.0,131.3300018310547,128.63999938964844,129.4499969482422,39700000,-1.1768685042645188,0.09103114336091662
1980-12-16,0.0,131.22000122070312,128.3300018310547,130.60000610351562,41630000,-1.1981565220185644,-0.16680638971497957
1980-12-17,0.0,133.58999633789062,130.22000122070312,132.88999938964844,50800000,-1.0185034359290057,-0.3371457989577848
1980-12-18,0.0,135.89999389648438,131.88999938964844,133.0,69570000,-0.8573677393244736,-0.4411901870311226
1980-12-19,0.0,134.0,131.8000030517578,133.6999969482422,50770000,-0.665511038258046,-0.4860543572765073
